timestamp,Kp_roll,Kp_pitch,Kp_yaw,rbfnn_lr,pitch_offset,roll_offset,cost,verdict
2026-04-09 07:00:12,0.265104,0.265104,0.424743,0.388309,-0.030795,0.007504,531.8421,NEAR_FLIP
2026-04-09 07:01:46,0.171524,0.171524,0.437999,0.436196,-0.057333,0.043624,528.6048,NEAR_FLIP
2026-04-09 07:03:26,0.223754,0.223754,0.433479,0.288789,-0.116909,-0.020511,541.6419,NEAR_FLIP
2026-04-09 07:04:43,0.200397,0.200397,0.486511,0.144855,-0.186619,-0.048978,1014.6736,FLIPPED
2026-04-09 07:06:15,0.070693,0.070693,0.116071,0.368456,-0.019120,0.009284,533.6975,NEAR_FLIP
2026-04-09 07:07:44,0.267781,0.267781,0.429253,0.252184,-0.112044,-0.008735,537.8675,NEAR_FLIP
2026-04-09 07:09:08,0.058111,0.058111,0.474873,0.470486,-0.085845,-0.045212,534.9231,NEAR_FLIP
2026-04-09 07:10:34,0.134253,0.134253,0.368827,0.354260,-0.215492,-0.021673,537.6700,NEAR_FLIP
2026-04-09 07:11:56,0.205576,0.205576,0.500000,0.309583,-0.114881,-0.029513,336.7206,NEAR_FLIP
2026-04-09 07:13:37,0.195214,0.195214,0.409483,0.168598,-0.083530,0.007048,541.1468,STUCK_ON_GROUND
2026-04-09 07:14:57,0.286365,0.286365,0.200021,0.140221,-0.184725,0.037986,536.6937,NEAR_FLIP
2026-04-09 07:16:22,0.192759,0.192759,0.444386,0.350790,-0.101269,-0.017269,553.0005,NEAR_FLIP
2026-04-09 07:18:03,0.044731,0.044731,0.273793,0.427862,-0.149953,0.020639,239.7036,LOW_ALT
2026-04-09 07:19:35,0.049098,0.049098,0.499880,0.096678,-0.018867,0.006009,531.5158,NEAR_FLIP
2026-04-09 07:20:51,0.159026,0.159026,0.418094,0.307904,-0.161349,-0.027963,1036.4723,FLIPPED
2026-04-09 07:22:17,0.065118,0.065118,0.426172,0.362653,-0.055140,-0.035101,534.2391,NEAR_FLIP
2026-04-09 07:23:33,0.281414,0.281414,0.395445,0.007374,-0.198462,-0.046138,1037.4516,FLIPPED
2026-04-09 07:25:13,0.161977,0.161977,0.500000,0.344065,-0.120999,-0.025500,531.7864,NEAR_FLIP
2026-04-09 07:26:52,0.051162,0.051162,0.497106,0.374690,-0.117854,0.034039,526.2325,NEAR_FLIP
2026-04-09 07:28:09,0.074880,0.074880,0.388459,0.439023,-0.238527,0.005758,1214.8168,FLIPPED
2026-04-09 07:29:49,0.192767,0.192767,0.433942,0.345958,-0.154470,-0.027273,530.9823,NEAR_FLIP
2026-04-09 07:31:17,0.174024,0.174024,0.418960,0.149336,-0.009538,0.031868,535.5538,NEAR_FLIP
2026-04-09 07:32:52,0.249842,0.249842,0.276968,0.265239,-0.210783,-0.025582,544.7110,NEAR_FLIP
2026-04-09 07:34:33,0.226253,0.226253,0.500000,0.366626,-0.129276,-0.031519,537.1813,STUCK_ON_GROUND
2026-04-09 07:36:14,0.144111,0.144111,0.229079,0.013888,-0.019566,-0.008940,546.9482,NEAR_FLIP
2026-04-09 07:37:37,0.148176,0.148176,0.204368,0.164332,-0.119982,-0.032244,236.9528,LOW_ALT
2026-04-09 07:39:18,0.209981,0.209981,0.465278,0.336642,-0.111146,-0.026109,239.4464,LOW_ALT
2026-04-09 07:40:43,0.217240,0.217240,0.110312,0.159574,-0.231750,-0.025535,549.9728,NEAR_FLIP
2026-04-09 07:42:01,0.143849,0.143849,0.089670,0.079050,-0.216221,0.047839,536.3134,NEAR_FLIP
2026-04-09 07:43:42,0.197672,0.197672,0.393487,0.475077,-0.153160,-0.010735,239.9218,LOW_ALT
2026-04-09 07:45:04,0.125919,0.125919,0.115452,0.053733,-0.113245,-0.014144,550.5948,NEAR_FLIP
2026-04-09 07:46:33,0.036769,0.036769,0.490319,0.034019,-0.012917,-0.015428,542.5311,NEAR_FLIP
2026-04-09 07:47:56,0.132317,0.132317,0.500000,0.292588,-0.102723,-0.021201,236.9094,LOW_ALT
2026-04-09 07:49:36,0.091699,0.091699,0.320469,0.433914,-0.043414,0.027069,552.1644,NEAR_FLIP
2026-04-09 07:50:59,0.110401,0.110401,0.488045,0.133960,-0.146962,-0.001395,543.0931,NEAR_FLIP
2026-04-09 07:52:41,0.168915,0.168915,0.500000,0.376999,-0.137405,-0.012307,234.9976,LOW_ALT
2026-04-09 07:53:58,0.168442,0.168442,0.290102,0.010640,-0.241872,0.018706,1037.6937,FLIPPED
2026-04-09 07:55:33,0.143490,0.143490,0.125574,0.471187,-0.047187,0.023291,553.9663,NEAR_FLIP
2026-04-09 07:56:57,0.163501,0.163501,0.500000,0.223046,-0.116922,-0.035073,551.8141,NEAR_FLIP
2026-04-09 07:58:40,0.071775,0.071775,0.378925,0.069653,-0.153081,0.048820,534.0291,NEAR_FLIP
2026-04-09 08:00:00,0.246593,0.246593,0.223490,0.420084,-0.237497,0.033743,536.5366,NEAR_FLIP
2026-04-09 08:01:21,0.172277,0.172277,0.500000,0.367666,-0.118171,-0.023534,536.8165,NEAR_FLIP
2026-04-09 08:02:38,0.254544,0.254544,0.119665,0.096299,-0.166945,-0.042323,536.6320,NEAR_FLIP
2026-04-09 08:04:09,0.083578,0.083578,0.116486,0.185123,-0.013519,-0.048197,528.7280,NEAR_FLIP
2026-04-09 08:05:50,0.168343,0.168343,0.500000,0.285213,-0.127473,-0.021340,547.8507,NEAR_FLIP
2026-04-09 08:07:30,0.076300,0.076300,0.318404,0.092035,-0.038968,0.045272,546.6820,NEAR_FLIP
2026-04-09 08:08:48,0.163064,0.163064,0.276493,0.282080,-0.214249,-0.038398,535.3813,NEAR_FLIP
2026-04-09 08:10:08,0.174935,0.174935,0.500000,0.330113,-0.135304,-0.010454,236.9886,LOW_ALT
2026-04-09 08:11:31,0.187580,0.187580,0.117626,0.003230,-0.151418,-0.037055,335.5972,NEAR_FLIP
2026-04-09 08:12:52,0.122607,0.122607,0.059441,0.476735,-0.129182,0.046527,536.7199,NEAR_FLIP
2026-04-09 08:14:16,0.160864,0.160864,0.409581,0.350626,-0.086604,-0.004662,237.2512,LOW_ALT
2026-04-09 08:15:42,0.220689,0.220689,0.321540,0.385820,-0.036831,-0.028287,538.5714,NEAR_FLIP
2026-04-09 08:17:00,0.113147,0.113147,0.345487,0.408005,-0.219170,0.037941,1041.3378,FLIPPED
2026-04-09 08:18:40,0.170103,0.170103,0.442413,0.322946,-0.106118,-0.004490,533.9735,NEAR_FLIP
2026-04-09 08:20:08,0.229008,0.229008,0.198373,0.307628,-0.129767,-0.035580,541.7947,NEAR_FLIP
2026-04-09 08:21:31,0.171580,0.171580,0.115035,0.345775,-0.147036,-0.017943,545.2918,NEAR_FLIP
2026-04-09 08:22:51,0.222527,0.222527,0.500000,0.333096,-0.138033,-0.020129,536.8450,NEAR_FLIP
2026-04-09 08:24:08,0.165820,0.165820,0.219780,0.123197,-0.233478,0.015231,1036.9630,FLIPPED
2026-04-09 08:25:25,0.035175,0.035175,0.056671,0.412129,-0.168186,0.028156,1035.3085,FLIPPED
2026-04-09 08:26:46,0.143240,0.143240,0.500000,0.374599,-0.121588,-0.014739,537.1913,NEAR_FLIP
2026-04-09 08:28:12,0.175506,0.175506,0.206945,0.263301,-0.062967,-0.033888,534.2980,NEAR_FLIP
2026-04-09 08:29:38,0.130345,0.130345,0.371694,0.331603,-0.202433,0.017951,530.4805,NEAR_FLIP
2026-04-09 08:31:00,0.223697,0.223697,0.500000,0.313270,-0.136581,-0.006695,536.7302,NEAR_FLIP
2026-04-09 08:32:30,0.150053,0.150053,0.346943,0.189762,-0.002234,0.023992,537.1932,NEAR_FLIP
2026-04-09 08:33:54,0.084549,0.084549,0.424390,0.280946,-0.091624,0.020898,537.3293,NEAR_FLIP
2026-04-09 08:35:24,0.200639,0.200639,0.436145,0.329545,-0.119682,-0.023171,532.3386,NEAR_FLIP
2026-04-09 08:36:56,0.264444,0.264444,0.446185,0.230115,-0.059166,0.028950,542.1321,NEAR_FLIP
2026-04-09 08:38:14,0.149661,0.149661,0.152903,0.143077,-0.225031,0.009342,536.9672,NEAR_FLIP
2026-04-09 08:39:58,0.233738,0.233738,0.496815,0.322300,-0.110263,-0.017813,342.3162,NEAR_FLIP
2026-04-09 08:41:41,0.052202,0.052202,0.267668,0.378892,-0.122476,0.023322,245.3312,LOW_ALT
2026-04-09 08:43:21,0.269200,0.269200,0.453284,0.161983,-0.234329,-0.037383,241.6711,LOW_ALT
2026-04-09 08:44:42,0.185845,0.185845,0.487725,0.324793,-0.107207,-0.001473,236.6144,LOW_ALT
2026-04-09 08:46:22,0.280251,0.280251,0.240388,0.339607,-0.028528,0.037887,238.1561,LOW_ALT
2026-04-09 08:47:43,0.191503,0.191503,0.327608,0.441823,-0.214798,0.048162,536.3693,NEAR_FLIP
2026-04-09 08:49:10,0.211329,0.211329,0.446252,0.342098,-0.142859,-0.029904,545.1816,NEAR_FLIP
2026-04-09 08:50:33,0.036009,0.036009,0.388617,0.206292,-0.069918,-0.042145,538.8292,NEAR_FLIP
2026-04-09 08:51:59,0.201036,0.201036,0.166703,0.300773,-0.143504,-0.000199,543.8422,NEAR_FLIP
2026-04-09 08:53:19,0.157839,0.157839,0.500000,0.318076,-0.151074,-0.027653,536.8170,NEAR_FLIP
2026-04-09 09:09:20.678525,0.76469,0.46555,0.16211,0.06294,0.03558,0.00857,0.34107,0.02749,-0.01174,462.44,NEAR_FLIP
2026-04-09 09:10:49.583658,0.63322,0.52264,0.03963,0.03171,0.00702,0.00260,0.11793,-0.34878,0.02240,686.51,NEAR_FLIP
2026-04-09 09:12:19.465727,0.79682,0.41157,0.16492,0.06310,0.03118,0.00866,0.38563,-0.01654,-0.01938,553.82,STUCK
2026-04-09 09:13:46.525904,0.61043,0.21786,0.19436,0.09374,0.02554,0.00551,0.25095,-0.16479,0.01830,1460.31,FLIPPED
2026-04-09 09:15:13.486747,0.51222,0.55755,0.07821,0.04677,0.01669,0.00105,0.12041,-0.29061,-0.04622,1457.72,FLIPPED
2026-04-09 09:16:40.195520,0.22145,0.35485,0.10130,0.03507,0.03730,0.00819,0.21751,-0.10934,0.01430,663.91,NEAR_FLIP
2026-04-09 09:18:06.880855,0.39416,0.51528,0.13415,0.06786,0.01490,0.00748,0.00957,0.02302,-0.03831,464.32,NEAR_FLIP
2026-04-09 09:19:33.592028,0.14969,0.45135,0.07594,0.00749,0.00136,0.00481,0.25721,-0.19127,-0.03673,251.01,LOW_ALT
2026-04-09 09:20:59.999127,0.41682,0.30257,0.13471,0.08469,0.03298,0.00933,0.39210,0.01752,0.01890,660.72,NEAR_FLIP
2026-04-09 09:22:26.381744,0.27462,0.52703,0.17949,0.00779,0.01305,0.00519,0.07520,0.00030,0.02818,656.48,NEAR_FLIP
2026-04-09 09:23:52.763395,0.13165,0.46060,0.08081,0.00500,0.00182,0.00494,0.22524,-0.15408,-0.04373,663.75,NEAR_FLIP
2026-04-09 09:25:19.488564,0.45068,0.48295,0.08594,0.05733,0.00559,0.00658,0.54288,-0.06349,0.00215,462.35,NEAR_FLIP
2026-04-09 09:26:45.506362,0.30564,0.42966,0.03400,0.00500,0.00389,0.00615,0.26112,-0.17318,-0.03234,1462.02,FLIPPED
2026-04-09 09:28:12.232465,0.19940,0.15143,0.19336,0.02373,0.02266,0.00837,0.09199,-0.29550,0.03810,257.33,LOW_ALT
2026-04-09 09:29:38.960647,0.24973,0.06944,0.02933,0.03220,0.03776,0.00961,0.42718,-0.06933,0.00888,471.79,NEAR_FLIP
2026-04-09 09:31:05.341902,0.62412,0.48794,0.02083,0.05488,0.00580,0.00261,0.32379,-0.22757,-0.03012,1474.83,FLIPPED
2026-04-09 09:32:32.064143,0.66439,0.54907,0.11144,0.04960,0.03785,0.00550,0.12994,-0.27299,0.04410,1449.28,FLIPPED
2026-04-09 09:33:58.836560,0.14930,0.50358,0.09064,0.00500,0.00100,0.00380,0.18414,-0.19257,-0.03246,1461.45,FLIPPED
2026-04-09 09:35:25.248737,0.26431,0.40295,0.06853,0.01774,0.00100,0.00384,0.17715,-0.19066,-0.05371,550.94,STUCK
2026-04-09 09:36:51.636177,0.37045,0.45371,0.03784,0.01577,0.03160,0.00346,0.27732,-0.28942,-0.01754,1447.11,FLIPPED
2026-04-09 09:38:18.019759,0.21454,0.49904,0.08994,0.01637,0.00100,0.00499,0.16808,-0.26239,-0.04818,1436.47,FLIPPED
2026-04-09 09:39:44.406528,0.62332,0.56056,0.16060,0.03750,0.00318,0.00741,0.13568,-0.02157,0.01174,264.60,LOW_ALT
2026-04-09 09:41:11.131279,0.28613,0.23990,0.03321,0.09737,0.02982,0.00360,0.06384,-0.16655,-0.03378,658.85,NEAR_FLIP
2026-04-09 09:42:37.551994,0.16474,0.47218,0.06629,0.01110,0.00100,0.00445,0.23533,-0.14859,-0.02767,564.24,STUCK
2026-04-09 09:44:03.944621,0.66406,0.58141,0.04574,0.04975,0.03139,0.00994,0.47480,0.04073,0.03506,664.32,NEAR_FLIP
2026-04-09 09:45:30.348965,0.10000,0.36226,0.05747,0.00500,0.00534,0.00485,0.29874,-0.22685,-0.04016,1424.21,FLIPPED
2026-04-09 09:46:56.743070,0.39479,0.12936,0.07285,0.02555,0.00454,0.00686,0.25107,0.00239,-0.03729,13.19,FLEW
2026-04-09 09:48:23.145038,0.28766,0.27516,0.14121,0.01693,0.00108,0.00606,0.15269,0.00208,-0.01650,261.05,LOW_ALT
2026-04-09 09:49:49.544718,0.39434,0.10999,0.06513,0.03052,0.00433,0.00617,0.19326,-0.03565,-0.02482,664.09,NEAR_FLIP
2026-04-09 09:51:16.240256,0.12244,0.26593,0.17987,0.05384,0.01655,0.00292,0.59819,-0.32313,-0.00792,1458.21,FLIPPED
2026-04-09 09:52:42.626113,0.10010,0.28149,0.13590,0.07582,0.00686,0.00280,0.36864,-0.07842,0.03106,664.28,NEAR_FLIP
2026-04-09 09:54:09.350817,0.49898,0.15457,0.13646,0.08178,0.02530,0.00530,0.21455,-0.32581,-0.02112,673.75,NEAR_FLIP
2026-04-09 09:55:35.750555,0.41128,0.44006,0.14853,0.06588,0.02386,0.00218,0.55522,-0.15154,0.03889,1461.63,FLIPPED
2026-04-09 09:57:02.485789,0.33086,0.20555,0.04612,0.01831,0.00349,0.00602,0.27859,-0.00608,-0.05245,464.05,NEAR_FLIP
2026-04-09 09:58:28.891267,0.43797,0.08783,0.09119,0.03520,0.00350,0.00669,0.23817,-0.00227,-0.04413,463.18,NEAR_FLIP
2026-04-09 09:59:55.301341,0.71547,0.33696,0.05414,0.08704,0.03541,0.00511,0.18756,-0.20565,-0.03928,1415.86,FLIPPED
2026-04-09 10:01:21.681710,0.70146,0.27426,0.12522,0.03109,0.00909,0.00829,0.14163,0.03718,-0.03886,405.16,NEAR_FLIP
2026-04-09 10:02:48.415018,0.37602,0.08235,0.09507,0.02456,0.00100,0.00603,0.21661,-0.04064,-0.04335,475.09,NEAR_FLIP
2026-04-09 10:04:14.807899,0.38035,0.19557,0.04522,0.02332,0.00100,0.00678,0.20631,-0.05220,-0.03177,423.72,NEAR_FLIP
2026-04-09 10:05:41.522616,0.30653,0.34156,0.18382,0.09444,0.00640,0.00484,0.51804,-0.29620,0.05676,1418.25,FLIPPED
2026-04-09 10:07:07.906376,0.75816,0.14624,0.16703,0.01457,0.03386,0.00906,0.43203,-0.22908,0.03510,1497.89,FLIPPED
2026-04-09 10:08:34.293550,0.40709,0.07589,0.04935,0.03760,0.00406,0.00670,0.37469,0.05000,-0.03766,251.85,LOW_ALT
2026-04-09 10:10:01.030832,0.35581,0.14321,0.05313,0.02573,0.00726,0.00631,0.27106,0.02386,-0.05264,467.93,NEAR_FLIP
2026-04-09 10:11:27.747377,0.43975,0.37121,0.05719,0.05692,0.03443,0.00196,0.30447,-0.34880,0.02083,1500.95,FLIPPED
2026-04-09 10:12:54.990964,0.33278,0.58768,0.10667,0.06774,0.03472,0.00729,0.06598,-0.04019,0.04512,653.61,NEAR_FLIP
2026-04-09 10:14:21.701648,0.49261,0.20108,0.08153,0.04430,0.00718,0.00671,0.13889,0.03637,-0.02920,413.51,NEAR_FLIP
2026-04-09 10:15:48.150671,0.39608,0.13897,0.04687,0.02806,0.00100,0.00692,0.32031,-0.00197,-0.02698,63.26,FLEW
2026-04-09 10:17:15.126814,0.79882,0.44957,0.08943,0.04446,0.03723,0.00337,0.40830,-0.29319,0.00781,1475.23,FLIPPED
2026-04-09 10:18:41.567296,0.37710,0.05000,0.04892,0.04145,0.00100,0.00878,0.15933,-0.02324,-0.03432,467.53,NEAR_FLIP
2026-04-09 10:20:07.968247,0.40817,0.14286,0.10383,0.01502,0.00551,0.00936,0.30895,0.00157,-0.02797,664.41,NEAR_FLIP
2026-04-09 10:21:34.369309,0.44540,0.11476,0.05560,0.02264,0.00100,0.00606,0.38627,0.05000,-0.04121,551.93,STUCK
2026-04-09 10:23:00.766218,0.39500,0.05018,0.09411,0.03106,0.00902,0.00680,0.27923,-0.04505,-0.01782,423.46,NEAR_FLIP
2026-04-09 10:24:27.496723,0.34595,0.34412,0.12695,0.01472,0.01054,0.00809,0.40121,-0.18021,-0.04839,1663.84,FLIPPED
2026-04-09 10:25:54.454051,0.32552,0.28026,0.08172,0.04864,0.00259,0.00714,0.22275,-0.01230,-0.03815,257.96,LOW_ALT
2026-04-09 10:27:20.868007,0.50569,0.29691,0.09057,0.09641,0.03320,0.00713,0.49755,-0.27061,-0.05412,1487.68,FLIPPED
2026-04-09 10:28:47.276691,0.47970,0.19184,0.08129,0.02575,0.00591,0.00690,0.35743,0.01992,-0.01012,13.30,FLEW
2026-04-09 10:30:13.671786,0.64507,0.43460,0.04849,0.04232,0.03802,0.00484,0.01118,-0.01182,0.05373,461.80,NEAR_FLIP
2026-04-09 10:31:40.412919,0.37818,0.19193,0.02714,0.02075,0.00782,0.00596,0.22448,0.03542,-0.01678,477.96,NEAR_FLIP
2026-04-09 10:33:07.154241,0.24568,0.15418,0.08917,0.02046,0.00773,0.00598,0.21113,-0.02635,-0.04175,665.99,NEAR_FLIP
2026-04-09 10:34:33.545019,0.51093,0.11161,0.05509,0.02171,0.00488,0.00722,0.23803,-0.01929,-0.03770,413.73,NEAR_FLIP
2026-04-09 10:35:59.955594,0.36208,0.14640,0.09491,0.05326,0.00100,0.00694,0.16441,0.05000,-0.02975,264.65,LOW_ALT
2026-04-09 10:37:26.344838,0.30072,0.21206,0.19578,0.04588,0.00518,0.00526,0.48893,0.04826,0.05980,663.81,NEAR_FLIP
2026-04-09 10:38:52.737934,0.68151,0.22385,0.15925,0.04597,0.01361,0.00246,0.38680,-0.06784,0.02778,462.57,NEAR_FLIP
2026-04-09 10:40:19.485833,0.37630,0.16423,0.04805,0.02461,0.00272,0.00732,0.27605,-0.00872,-0.03141,453.36,NEAR_FLIP
2026-04-09 10:41:45.891983,0.43268,0.10868,0.08759,0.04023,0.00974,0.00709,0.17719,-0.02049,-0.01695,464.15,NEAR_FLIP
2026-04-09 10:43:12.633087,0.62285,0.52496,0.19216,0.07805,0.03451,0.00601,0.14804,0.02314,0.01931,663.93,NEAR_FLIP
2026-04-09 10:44:39.351976,0.50234,0.31682,0.06592,0.08299,0.00291,0.00683,0.09183,-0.34960,0.05712,1499.41,FLIPPED
2026-04-09 10:46:05.740497,0.49962,0.24333,0.13660,0.03582,0.00327,0.00737,0.24141,0.05000,-0.02571,14.11,FLEW
2026-04-09 10:47:32.142617,0.42624,0.57035,0.08042,0.01995,0.03187,0.00672,0.56071,-0.16761,-0.02910,654.86,NEAR_FLIP
2026-04-09 10:48:58.542446,0.75674,0.22441,0.07531,0.00553,0.02956,0.00267,0.32644,-0.21752,0.01820,1479.54,FLIPPED
2026-04-09 10:50:24.970724,0.39801,0.14925,0.07806,0.02297,0.00765,0.00832,0.34315,-0.01371,-0.03070,63.96,FLEW
2026-04-09 10:51:51.375599,0.28410,0.30171,0.02618,0.07049,0.01233,0.00626,0.09385,-0.02829,-0.03337,663.99,NEAR_FLIP
2026-04-09 10:53:18.116962,0.52575,0.40392,0.01124,0.09276,0.03376,0.00342,0.17273,0.02011,0.00126,459.06,NEAR_FLIP
2026-04-09 10:54:44.866726,0.54197,0.07825,0.06961,0.03181,0.00288,0.00798,0.26449,0.01839,-0.02848,664.33,NEAR_FLIP
2026-04-09 10:56:11.592917,0.52079,0.45474,0.11649,0.07072,0.03243,0.00231,0.06169,-0.20593,-0.05528,1468.73,FLIPPED
2026-04-09 10:57:38.304568,0.41729,0.17188,0.06964,0.00921,0.00509,0.00562,0.20763,-0.00887,-0.04361,464.01,NEAR_FLIP
2026-04-09 10:59:04.701445,0.32455,0.11252,0.18447,0.00709,0.01245,0.00228,0.22855,-0.04624,0.04889,461.84,NEAR_FLIP
2026-04-09 11:00:31.646887,0.34058,0.10079,0.10902,0.00500,0.00530,0.00758,0.20363,-0.02311,-0.04598,463.86,NEAR_FLIP
2026-04-09 11:01:58.031103,0.71002,0.09965,0.10317,0.07281,0.01965,0.00910,0.31330,-0.01451,0.03823,62.66,FLEW
2026-04-09 11:03:24.428281,0.33903,0.14956,0.09467,0.02248,0.00100,0.00601,0.33199,0.02774,-0.04673,659.10,NEAR_FLIP
2026-04-09 11:04:50.840274,0.34943,0.17328,0.07291,0.02676,0.00467,0.00573,0.21961,0.05000,-0.06000,664.41,NEAR_FLIP
2026-04-09 11:06:17.238871,0.42892,0.15793,0.08424,0.03012,0.00619,0.00667,0.22467,0.00317,-0.04010,413.11,NEAR_FLIP
2026-04-09 11:07:43.653010,0.77754,0.31358,0.14472,0.04962,0.03478,0.00222,0.20010,-0.04069,-0.02367,664.29,NEAR_FLIP
2026-04-09 11:09:10.039858,0.78585,0.42769,0.18002,0.03584,0.00816,0.00537,0.36311,-0.26915,0.05550,1479.95,FLIPPED
2026-04-09 11:10:36.703705,0.58615,0.38280,0.08921,0.09446,0.00745,0.00552,0.14058,-0.15677,-0.02214,1462.75,FLIPPED
2026-04-09 11:12:03.110509,0.14138,0.13563,0.11212,0.08773,0.02312,0.00066,0.09880,-0.26944,0.02631,1429.57,FLIPPED
2026-04-09 11:13:29.848605,0.38453,0.44765,0.02749,0.09930,0.03217,0.00948,0.25988,-0.26108,-0.03256,1429.16,FLIPPED
2026-04-09 11:14:56.561857,0.32634,0.15973,0.06032,0.01332,0.01118,0.00767,0.24030,0.05000,-0.03659,664.06,NEAR_FLIP
2026-04-09 11:16:23.301397,0.37929,0.09257,0.05169,0.01917,0.00785,0.00730,0.22757,0.01033,-0.03203,483.26,NEAR_FLIP
2026-04-09 11:17:49.999900,0.30412,0.06393,0.07986,0.01740,0.01107,0.00860,0.33852,-0.06627,-0.03133,664.41,NEAR_FLIP
2026-04-09 11:19:16.395753,0.40730,0.19260,0.08449,0.02159,0.00100,0.00630,0.25499,0.05000,-0.03048,264.28,LOW_ALT
2026-04-09 11:20:43.159557,0.40795,0.08116,0.06146,0.02989,0.00658,0.00806,0.33125,0.05000,-0.04308,61.23,FLEW
2026-04-09 11:22:09.552160,0.35609,0.12116,0.09244,0.02306,0.00710,0.00617,0.22014,0.00076,-0.04330,411.58,NEAR_FLIP
2026-04-09 11:23:35.956733,0.65156,0.40523,0.02795,0.05533,0.02595,0.00861,0.07927,0.04680,0.00577,12.86,FLEW
2026-04-09 11:25:02.683506,0.30437,0.13535,0.06687,0.01825,0.00999,0.00904,0.01644,-0.32687,-0.01228,658.71,NEAR_FLIP
2026-04-09 11:26:29.406923,0.42403,0.21894,0.03319,0.07862,0.03197,0.00878,0.35667,-0.32536,0.01069,1468.70,FLIPPED
2026-04-09 11:27:56.101842,0.26479,0.31327,0.19769,0.06983,0.03359,0.00144,0.29751,-0.28614,-0.04935,1449.76,FLIPPED
2026-04-09 11:29:22.832523,0.58285,0.49208,0.01000,0.06052,0.02911,0.01000,0.09813,0.05000,0.01121,62.66,FLEW
2026-04-09 11:30:49.585968,0.54887,0.51818,0.15756,0.05418,0.00617,0.00639,0.11880,-0.32059,0.01998,1459.98,FLIPPED
2026-04-09 11:32:15.987253,0.77140,0.40676,0.03625,0.06995,0.02195,0.00970,0.10524,0.04620,-0.00826,419.00,NEAR_FLIP
2026-04-09 11:33:42.712346,0.77848,0.42483,0.02375,0.05976,0.02758,0.00880,0.06629,0.05000,-0.01190,62.32,FLEW
2026-04-09 11:35:09.441679,0.79801,0.59872,0.09519,0.09335,0.01131,0.00903,0.52873,-0.08438,-0.01926,664.07,NEAR_FLIP
2026-04-09 11:36:36.215753,0.61706,0.39726,0.01972,0.05672,0.02335,0.00818,0.08152,0.05000,-0.00961,463.20,NEAR_FLIP
2026-04-09 11:38:02.629717,0.70215,0.46608,0.03507,0.04284,0.02315,0.00749,0.16298,0.04219,-0.00754,462.95,NEAR_FLIP
2026-04-09 11:39:29.032747,0.59282,0.54306,0.11118,0.05854,0.02031,0.00751,0.08153,0.04465,-0.04020,663.97,NEAR_FLIP
2026-04-09 11:40:55.431554,0.50786,0.38709,0.07390,0.01239,0.03609,0.00237,0.09898,-0.23082,-0.05556,1420.07,FLIPPED
2026-04-09 11:42:21.859717,0.62659,0.43248,0.02297,0.05359,0.02408,0.00806,0.25635,0.05000,-0.01268,664.30,NEAR_FLIP
2026-04-09 11:43:48.269417,0.62183,0.28783,0.02266,0.06399,0.02241,0.00893,0.00263,-0.05028,0.01181,419.55,NEAR_FLIP
2026-04-09 11:45:14.683164,0.31905,0.41457,0.06465,0.08056,0.00378,0.00450,0.42456,-0.14770,0.04276,464.23,NEAR_FLIP
2026-04-09 11:46:41.121075,0.65458,0.31085,0.01000,0.04931,0.03043,0.00890,0.06596,0.05000,0.00409,400.23,NEAR_FLIP
2026-04-09 11:48:07.529080,0.11943,0.13968,0.05361,0.01724,0.02694,0.00974,0.53737,-0.30184,-0.05341,265.69,LOW_ALT
2026-04-09 11:49:33.934225,0.78918,0.47567,0.03680,0.05349,0.02943,0.00935,0.19019,0.03379,0.01623,663.80,NEAR_FLIP
2026-04-09 11:51:00.323737,0.37335,0.13131,0.04590,0.01680,0.01667,0.00928,0.26518,-0.07779,0.00030,476.36,NEAR_FLIP
2026-04-09 11:52:27.069131,0.57001,0.33401,0.12355,0.05731,0.01199,0.00197,0.03266,-0.23375,-0.03949,628.22,NEAR_FLIP
2026-04-09 11:53:53.484145,0.54049,0.48121,0.13865,0.09593,0.00806,0.00523,0.15980,-0.31442,0.00260,1439.43,FLIPPED
2026-04-09 11:55:19.882880,0.65932,0.22931,0.03031,0.09835,0.01731,0.00565,0.59643,-0.10260,-0.00443,15.12,FLEW
2026-04-09 11:56:46.608181,0.62598,0.42409,0.04090,0.04976,0.02880,0.00860,0.06140,0.04189,0.00673,462.92,NEAR_FLIP
2026-04-09 11:58:13.033676,0.50182,0.37088,0.01998,0.05582,0.02338,0.00851,0.11082,0.05000,0.02163,250.43,LOW_ALT
2026-04-09 11:59:39.410795,0.66095,0.40927,0.01000,0.04848,0.01843,0.01000,0.11413,0.05000,-0.01078,462.68,NEAR_FLIP
2026-04-09 12:01:06.154702,0.67446,0.44412,0.01732,0.06772,0.02452,0.00843,0.12114,0.05000,0.01052,464.27,NEAR_FLIP
2026-04-09 12:02:32.555981,0.74296,0.43746,0.01333,0.06336,0.02093,0.00832,0.04315,0.04612,0.03814,463.91,NEAR_FLIP
2026-04-09 12:03:59.273824,0.35280,0.11140,0.19587,0.04418,0.03706,0.00370,0.19591,-0.13966,0.05565,413.08,NEAR_FLIP
2026-04-09 12:05:28.086549,0.10765,0.11799,0.19773,0.04691,0.03929,0.00878,0.44770,-0.03345,-0.02025,256.39,LOW_ALT
2026-04-09 12:06:54.473332,0.10224,0.34165,0.15362,0.05833,0.03054,0.00725,0.04198,-0.21270,0.02687,1459.34,FLIPPED
